id,loan_amount,term,int_rate,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,total_payment,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type
9786195,9000,36.0,8.9,A,A5,10+ years,MORTGAGE,52000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,12.85,0,Aug-86,0,14,35,0.0,10126.5400054,1126.54,0.0,0.0,0.0,Nov-21,3839.38,Dec-21,0.0,1,INDIVIDUAL
9786005,7000,36.0,13.98,C,C1,1 year,RENT,40000.0,Not Verified,Dec-19,Current,n,other,8.16,0,Jun-10,0,6,7,2456.56,5978.38,1434.94,0.0,0.0,0.0,Jan-22,239.18,Jan-22,0.0,1,INDIVIDUAL
9785750,7000,36.0,16.24,C,C5,4 years,OWN,65000.0,Source Verified,Dec-19,Fully Paid,n,home_improvement,21.79,0,Sep-05,2,14,26,0.0,8606.88000273,1606.88,0.0,0.0,0.0,Nov-21,3121.35,Jan-22,0.0,1,INDIVIDUAL
9785691,5600,36.0,16.24,C,C5,3 years,RENT,30000.0,Not Verified,Dec-19,Current,n,debt_consolidation,21.24,0,Nov-03,2,9,13,2006.22,4938.75,1344.97,0.0,0.0,0.0,Jan-22,197.55,Jan-22,0.0,1,INDIVIDUAL
9785574,6500,36.0,13.53,B,B5,3 years,RENT,30000.0,Verified,Dec-19,Current,n,credit_card,10.04,0,Mar-10,0,5,5,2463.63,5296.32,1259.95,0.0,0.0,0.0,Dec-21,220.68,Jan-22,0.0,1,INDIVIDUAL
9785537,8400,36.0,12.85,B,B4,2 years,RENT,39408.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,27.15,0,Feb-07,2,15,28,0.0,9784.54729691,1384.55,0.0,0.0,0.0,Oct-21,3448.78,Oct-21,0.0,1,INDIVIDUAL
9785493,6650,36.0,7.9,A,A4,4 years,MORTGAGE,115999.0,Not Verified,Dec-19,Current,n,credit_card,20.43,0,Aug-90,0,7,19,2201.41,5201.39,752.8,0.0,0.0,0.0,Jan-22,208.09,Jan-22,0.0,1,INDIVIDUAL
9785225,13000,36.0,6.03,A,A1,5 years,MORTGAGE,110000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,17.55,0,Sep-99,1,15,36,0.0,13741.75,741.75,0.0,0.0,0.0,Jan-21,8993.71,Feb-21,0.0,1,INDIVIDUAL
9784927,6000,36.0,13.53,B,B5,,MORTGAGE,38088.0,Source Verified,Dec-19,Current,n,home_improvement,8.63,0,Sep-77,0,5,14,2291.62,4888.1,1179.72,0.0,0.0,0.0,Jan-22,203.7,Jan-22,0.0,1,INDIVIDUAL
9784736,2000,36.0,13.507328482328484,C,C2,7 years,RENT,58000.0,Not Verified,Dec-19,Current,n,debt_consolidation,23.69,0,Sep-05,2,6,12,704.73,1720.46,425.19,0.0,0.0,0.0,Jan-22,68.82,Jan-22,0.0,1,INDIVIDUAL
9784607,5300,36.0,13.98,C,C1,4 years,RENT,30000.0,Not Verified,Dec-19,Current,n,debt_consolidation,19.08,0,Feb-04,0,9,12,1859.81,4526.79,1086.6,0.0,0.0,0.0,Jan-22,181.09,Jan-22,0.0,1,INDIVIDUAL
9778459,10625,36.0,15.61,C,C4,10+ years,RENT,96016.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,10.37,0,Oct-90,0,6,29,0.0,11407.97,782.97,0.0,0.0,0.0,Jun-20,9550.42,Jan-22,0.0,1,INDIVIDUAL
9778437,12000,36.0,9.67,B,B1,1 year,RENT,55000.0,Not Verified,Dec-19,Current,n,debt_consolidation,9.6,0,Sep-04,1,10,16,4158.83,9467.35,1626.18,0.0,0.0,0.0,Dec-21,400.0,Jan-22,0.0,1,INDIVIDUAL
9778328,12000,36.0,9.67,B,B1,,MORTGAGE,34512.0,Verified,Dec-19,Current,n,other,33.31,0,Sep-79,0,7,27,4391.01,9248.14,1639.15,0.0,0.0,0.0,Dec-21,385.35,Jan-22,0.0,1,INDIVIDUAL
9778302,9600,36.0,12.85,B,B4,10+ years,MORTGAGE,60000.0,Verified,Dec-19,Current,n,debt_consolidation,18.42,0,Mar-99,0,9,25,3616.76,7767.56,1784.32,0.0,0.0,0.0,Jan-22,322.77,Jan-22,0.0,1,INDIVIDUAL
9778099,6000,36.0,15.61,C,C4,4 years,MORTGAGE,72000.0,Verified,Dec-19,Current,n,medical,20.6,0,Oct-98,1,13,26,2264.46,5083.88,1348.34,0.0,0.0,0.0,Dec-21,209.79,Jun-21,0.0,1,INDIVIDUAL
9778066,13000,36.0,14.47,C,C2,7 years,OWN,40000.0,Verified,Dec-19,Current,n,debt_consolidation,16.26,0,Jul-97,0,1,29,4969.19,10734.88,2704.07,0.0,0.0,0.0,Dec-21,447.29,Jan-22,0.0,1,INDIVIDUAL
9778010,7000,36.0,16.99,D,D1,6 years,RENT,45000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,18.77,0,Feb-95,2,9,38,0.0,7967.89063572,967.89,0.0,0.0,0.0,Nov-20,5472.59,Dec-20,0.0,1,INDIVIDUAL
9777773,17500,36.0,13.507328482328484,D,D2,10+ years,MORTGAGE,70000.0,Verified,Dec-19,Charged Off,n,debt_consolidation,20.86,0,Jul-00,1,12,15,0.0,9432.44,3232.07,0.0,0.0,0.0,Mar-21,628.9,Jan-22,0.0,1,INDIVIDUAL
9777739,3600,36.0,7.62,A,A3,6 years,MORTGAGE,100000.0,Not Verified,Dec-19,Current,n,debt_consolidation,16.78,0,Jul-91,0,9,30,1189.05,2803.43,392.48,0.0,0.0,0.0,Jan-22,112.19,Jan-22,0.0,1,INDIVIDUAL
9777511,7000,36.0,8.9,A,A5,8 years,RENT,45000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,6.48,0,May-00,0,8,25,0.0,7710.68160353,710.68,0.0,0.0,0.0,May-21,4155.58,Jan-22,0.0,1,INDIVIDUAL
9777344,1000,36.0,19.97,D,D5,,RENT,45000.0,Source Verified,Dec-19,Current,n,other,22.88,0,Mar-01,0,6,10,401.11,891.46,292.57,0.0,0.0,0.0,Jan-22,37.15,Jan-22,0.0,1,INDIVIDUAL
9777334,11000,36.0,7.62,A,A3,< 1 year,RENT,50000.0,Not Verified,Dec-19,Current,n,debt_consolidation,11.58,0,Mar-02,0,13,18,2510.45,9642.41,1152.86,0.0,0.0,0.0,Dec-21,642.78,Jan-22,0.0,1,INDIVIDUAL
9777316,15000,36.0,7.9,A,A4,6 years,RENT,50000.0,Source Verified,Dec-19,Current,n,debt_consolidation,11.75,0,Aug-01,1,11,30,5398.3,11264.64,1662.94,0.0,0.0,0.0,Dec-21,469.36,Jan-22,0.0,1,INDIVIDUAL
9777054,10000,36.0,6.03,A,A1,2 years,RENT,100000.0,Not Verified,Dec-19,Current,n,credit_card,17.87,0,Feb-00,1,16,25,3535.6,7304.64,840.24,0.0,0.0,0.0,Jan-22,304.36,Jan-22,0.0,1,INDIVIDUAL
9777049,8400,36.0,16.24,C,C5,5 years,RENT,43000.0,Not Verified,Dec-19,Current,n,major_purchase,8.1,0,Jun-01,0,6,7,3009.55,7407.88,2017.43,0.0,0.0,0.0,Jan-22,296.32,Jan-22,0.0,1,INDIVIDUAL
9776955,3000,36.0,14.47,C,C2,,RENT,18876.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,23.46,0,Jul-93,0,17,22,0.0,3320.36,320.37,0.0,0.0,0.0,Oct-20,2494.61,Jan-22,0.0,1,INDIVIDUAL
9776811,2750,36.0,13.98,C,C1,4 years,MORTGAGE,28000.0,Not Verified,Dec-19,Fully Paid,n,credit_card,6.6,0,Aug-99,0,3,13,0.0,3256.77932304,506.78,0.0,0.0,0.0,Sep-21,1471.53,Sep-21,0.0,1,INDIVIDUAL
9776805,4000,36.0,12.85,B,B4,8 years,MORTGAGE,29000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,23.22,0,Jul-07,0,5,6,0.0,4732.8,732.83,0.0,0.0,0.0,Dec-21,15.64,Dec-21,0.0,1,INDIVIDUAL
9776798,10000,36.0,14.47,C,C2,< 1 year,MORTGAGE,30000.0,Verified,Dec-19,Current,n,debt_consolidation,13.52,0,Aug-97,0,9,20,3822.44,8283.12,2105.56,0.0,0.0,0.0,Dec-21,344.07,Jan-22,0.0,1,INDIVIDUAL
9776526,10000,36.0,14.47,C,C2,10+ years,MORTGAGE,72000.0,Not Verified,Dec-19,Current,n,debt_consolidation,20.23,0,Jul-98,1,13,43,3524.46,8601.67,2126.13,0.0,0.0,0.0,Jan-22,344.07,Jan-22,0.0,1,INDIVIDUAL
9776348,16000,36.0,13.507328482328484,A,A2,10+ years,MORTGAGE,110000.0,Not Verified,Dec-19,Current,n,credit_card,18.96,0,Apr-98,1,10,24,5230.92,12279.32,1510.24,0.0,0.0,0.0,Jan-22,491.26,Jan-22,0.0,1,INDIVIDUAL
9776031,5300,36.0,7.62,A,A3,2 years,RENT,65000.0,Not Verified,Dec-19,Current,n,debt_consolidation,9.38,0,Jun-06,1,12,23,1751.06,4126.7,577.76,0.0,0.0,0.0,Jan-22,165.16,Jan-22,0.0,1,INDIVIDUAL
9776027,3250,36.0,14.47,C,C2,,RENT,12000.0,Verified,Dec-19,Current,n,debt_consolidation,13.3,0,Jun-07,0,8,11,1145.26,2795.69,690.95,0.0,0.0,0.0,Jan-22,111.83,Jan-22,0.0,1,INDIVIDUAL
9775884,15250,36.0,13.507328482328484,B,B5,9 years,RENT,50000.0,Verified,Dec-19,Current,n,credit_card,20.98,0,Sep-00,1,8,22,5327.75,12943.5,3021.25,0.0,0.0,0.0,Jan-22,517.74,Jan-22,0.0,1,INDIVIDUAL
9775512,8400,36.0,16.24,C,C5,10+ years,MORTGAGE,24000.0,Source Verified,Dec-19,Fully Paid,n,debt_consolidation,25.0,0,Sep-96,1,19,29,0.0,9870.95821256,1470.96,0.0,0.0,0.0,Mar-21,5722.88,Sep-21,0.0,1,INDIVIDUAL
9775505,6000,36.0,11.99,B,B3,10+ years,RENT,58000.0,Verified,Dec-19,Fully Paid,n,credit_card,4.92,0,Jul-01,0,11,13,0.0,6771.61,771.61,0.0,0.0,0.0,Mar-21,3981.97,Jul-21,0.0,1,INDIVIDUAL
9774990,11200,36.0,16.99,D,D1,9 years,RENT,85000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,17.99,0,Nov-03,1,7,11,0.0,13484.81,2284.85,0.0,0.0,0.0,Mar-21,9588.85,Nov-21,0.0,1,INDIVIDUAL
9774830,18000,36.0,10.99,B,B2,10+ years,MORTGAGE,50000.0,Not Verified,Dec-19,Charged Off,n,credit_card,8.43,0,Jul-96,1,8,18,0.0,4713.36,1207.85,0.0,0.0,0.0,Aug-20,589.22,Jan-22,0.0,1,INDIVIDUAL
9774666,10750,36.0,13.507328482328484,C,C2,6 years,RENT,45000.0,Not Verified,Dec-19,Current,n,debt_consolidation,8.85,0,Jul-01,0,5,12,3788.97,9246.63,2285.6,0.0,0.0,0.0,Jan-22,369.87,Jan-22,0.0,1,INDIVIDUAL
9774664,8000,36.0,14.98,C,C3,2 years,RENT,75000.0,Verified,Dec-19,Fully Paid,n,major_purchase,7.36,0,Feb-97,2,11,23,0.0,9750.13,1750.13,0.0,0.0,0.0,Dec-21,3373.38,Jan-22,0.0,1,INDIVIDUAL
9774649,4000,36.0,13.507328482328484,C,C2,3 years,RENT,24000.0,Not Verified,Dec-19,Charged Off,n,credit_card,7.25,0,Jan-10,2,4,7,0.0,2614.97,718.87,0.0,0.0,0.0,Jul-21,137.63,Jan-22,0.0,1,INDIVIDUAL
9774636,12500,36.0,10.99,B,B2,3 years,MORTGAGE,46000.0,Verified,Dec-19,Current,n,credit_card,19.83,0,Jul-02,1,10,29,4631.74,9817.56,1949.3,0.0,0.0,0.0,Dec-21,409.18,Jan-22,0.0,1,INDIVIDUAL
9774580,4000,36.0,17.57,D,D2,1 year,RENT,33000.0,Not Verified,Dec-19,Current,n,car,8.47,0,Sep-07,1,4,24,388.56,4302.1,690.66,0.0,0.0,0.0,Jan-22,143.75,Jan-22,0.0,1,INDIVIDUAL
9768263,5000,36.0,9.67,B,B1,7 years,OWN,56000.0,Source Verified,Dec-19,Current,n,credit_card,13.18,0,Sep-94,0,8,39,1829.46,3853.48,682.94,0.0,0.0,0.0,Dec-21,160.57,Jan-22,0.0,1,INDIVIDUAL
9768056,9950,36.0,10.99,B,B2,10+ years,RENT,30000.0,Not Verified,Dec-19,Current,n,credit_card,28.92,0,Oct-01,2,8,15,3685.2,7817.04,1552.24,0.0,0.0,0.0,Dec-21,325.71,Jan-22,0.0,1,INDIVIDUAL
9767479,12000,36.0,12.85,B,B4,7 years,RENT,96000.0,Verified,Dec-19,Current,n,major_purchase,7.11,0,Jun-06,0,8,9,4520.48,9683.28,2203.76,0.0,0.0,0.0,Dec-21,403.47,Jan-22,0.0,1,INDIVIDUAL
9767464,4800,36.0,14.47,C,C2,8 years,RENT,27135.0,Verified,Dec-19,Current,n,debt_consolidation,34.1,0,Feb-06,1,11,17,1834.6,3963.8,998.4,0.0,0.0,0.0,Jan-22,165.16,Jan-22,0.0,1,INDIVIDUAL
9767315,6000,36.0,7.62,A,A3,3 years,MORTGAGE,110000.0,Not Verified,Dec-19,Current,n,debt_consolidation,5.68,0,Feb-98,0,11,34,2155.51,4484.94,640.45,0.0,0.0,0.0,Dec-21,186.97,Jan-22,0.0,1,INDIVIDUAL
9767255,5050,36.0,8.9,A,A5,< 1 year,MORTGAGE,28061.0,Verified,Dec-19,Current,n,debt_consolidation,21.73,0,Aug-98,1,8,25,1688.41,4008.06,646.47,0.0,0.0,0.0,Jan-22,160.36,Jan-22,0.0,1,INDIVIDUAL
9767228,3000,36.0,13.53,B,B5,10+ years,MORTGAGE,65000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,23.26,0,Aug-88,2,8,30,0.0,3570.93999968,570.94,0.0,0.0,0.0,Nov-21,1330.24,Nov-21,0.0,1,INDIVIDUAL
9767225,5000,36.0,10.99,B,B2,4 years,RENT,73000.0,Not Verified,Dec-19,Current,n,debt_consolidation,23.86,0,Nov-02,0,6,16,1705.3,4091.67,796.97,0.0,0.0,0.0,Jan-22,163.67,Jan-22,0.0,1,INDIVIDUAL
9767220,14400,36.0,13.53,B,B5,7 years,OWN,38000.0,Verified,Dec-19,Current,n,debt_consolidation,18.75,0,Jun-06,2,12,17,5458.24,11733.06,2791.3,0.0,0.0,0.0,Jan-22,488.88,Jan-22,0.0,1,INDIVIDUAL
9767166,22000,36.0,13.53,B,B5,1 year,MORTGAGE,68000.0,Verified,Dec-19,Charged Off,n,credit_card,27.21,0,Nov-00,0,12,22,0.0,746.9,248.05,0.0,0.0,0.0,Jan-20,746.9,Jan-22,0.0,1,INDIVIDUAL
9767038,8000,36.0,13.507328482328484,C,C3,10+ years,OWN,25000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,9.51,0,Mar-84,0,4,16,0.0,8910.72601248,910.73,0.0,0.0,0.0,Nov-20,6415.8,Oct-20,0.0,1,INDIVIDUAL
9766773,6400,36.0,9.67,B,B1,< 1 year,RENT,110000.0,Not Verified,Dec-19,Fully Paid,n,car,14.54,0,Jul-03,1,8,31,0.0,7259.66,859.66,0.0,0.0,0.0,Nov-21,2738.22,Dec-21,0.0,1,INDIVIDUAL
9766739,4000,36.0,11.99,B,B3,1 year,RENT,46000.0,Not Verified,Dec-19,Current,n,debt_consolidation,24.86,0,May-08,0,6,10,1377.29,3320.92,698.21,0.0,0.0,0.0,Jan-22,132.84,Jan-22,0.0,1,INDIVIDUAL
9766701,1000,36.0,19.97,D,D5,4 years,RENT,52000.0,Source Verified,Dec-19,Current,n,other,21.6,0,Aug-99,1,9,25,370.66,928.57,299.23,0.0,0.0,0.0,Jan-22,37.15,Jan-22,0.0,1,INDIVIDUAL
9766666,7750,36.0,21.48,E,E2,1 year,RENT,31200.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,11.46,0,Aug-06,0,10,19,0.0,8779.02925993,1029.03,0.0,0.0,0.0,Aug-20,6722.05,Sep-20,0.0,1,INDIVIDUAL
9766593,15000,36.0,7.9,A,A4,5 years,MORTGAGE,60000.0,Not Verified,Dec-19,Current,n,debt_consolidation,13.24,0,Aug-03,0,11,29,4964.48,11734.0,1698.48,0.0,0.0,0.0,Jan-22,469.36,Jan-22,0.0,1,INDIVIDUAL
9766509,4200,36.0,13.53,B,B5,10+ years,MORTGAGE,54000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,25.69,0,Jun-99,2,7,17,0.0,4425.92,225.92,0.0,0.0,0.0,Jun-20,3855.56,Apr-21,0.0,1,INDIVIDUAL
9766415,9950,36.0,12.85,B,B4,4 years,MORTGAGE,60000.0,Source Verified,Dec-19,Charged Off,n,medical,21.04,0,Apr-03,0,9,21,0.0,3679.94,1033.34,0.0,0.0,0.0,Nov-20,334.54,Jan-22,0.0,1,INDIVIDUAL
9766327,3500,36.0,7.9,A,A4,2 years,MORTGAGE,40000.0,Verified,Dec-19,Current,n,debt_consolidation,13.5,0,Oct-98,0,9,18,1158.64,2737.58,396.22,0.0,0.0,0.0,Jan-22,109.52,Jan-22,0.0,1,INDIVIDUAL
9766172,18000,36.0,8.9,A,A5,< 1 year,RENT,55000.0,Source Verified,Dec-19,Current,n,debt_consolidation,31.62,0,Nov-06,1,11,21,6016.06,14289.0,2305.06,0.0,0.0,0.0,Jan-22,571.56,Jan-22,0.0,1,INDIVIDUAL
9766098,2000,36.0,12.85,B,B4,10+ years,RENT,26000.0,Verified,Dec-19,Current,n,other,7.11,0,May-04,0,7,11,753.3,1613.96,367.26,0.0,0.0,0.0,Jan-22,67.25,Jan-22,0.0,1,INDIVIDUAL
9765946,11500,36.0,17.57,D,D2,6 years,OWN,62000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,25.63,0,Jan-03,1,7,13,0.0,13889.3837232,2389.38,0.0,0.0,0.0,Jun-21,57.25,Jan-22,0.0,1,INDIVIDUAL
9765872,5000,36.0,13.98,C,C1,7 years,RENT,30450.0,Not Verified,Dec-19,Current,n,debt_consolidation,23.1,0,Apr-05,2,9,26,1902.91,4100.16,1003.07,0.0,0.0,0.0,Jan-22,170.84,Jan-22,0.0,1,INDIVIDUAL
9765779,14600,36.0,14.47,C,C2,10+ years,RENT,146000.0,Source Verified,Dec-19,Current,n,debt_consolidation,16.7,0,Oct-01,0,10,20,5580.79,12070.6,3051.39,0.0,0.0,0.0,Jan-22,516.83,Jan-22,0.0,1,INDIVIDUAL
9765575,12000,36.0,8.9,A,A5,5 years,RENT,78000.0,Source Verified,Dec-19,Current,n,debt_consolidation,18.95,0,Jan-02,1,16,24,4359.88,9144.36,1504.24,0.0,0.0,0.0,Jan-22,381.04,Jan-22,0.0,1,INDIVIDUAL
9765543,7750,36.0,10.99,B,B2,< 1 year,RENT,31800.0,Not Verified,Dec-19,Charged Off,n,debt_consolidation,12.87,0,Sep-05,0,5,6,0.0,5327.49,1117.87,0.0,0.0,0.0,Sep-21,253.69,Jan-22,0.0,1,INDIVIDUAL
9765465,12500,36.0,6.03,A,A1,< 1 year,RENT,44000.0,Source Verified,Dec-19,Current,n,debt_consolidation,26.95,0,Aug-99,0,12,38,4061.52,9510.93,1072.45,0.0,0.0,0.0,Jan-22,380.45,Jan-22,0.0,1,INDIVIDUAL
9765373,10000,36.0,11.99,B,B3,1 year,OWN,50000.0,Verified,Dec-19,Current,n,debt_consolidation,24.87,0,Jun-04,0,13,17,3443.12,8302.44,1745.56,0.0,0.0,0.0,Jan-22,332.1,Jan-22,0.0,1,INDIVIDUAL
9765301,2875,36.0,18.25,D,D3,3 years,RENT,80000.0,Not Verified,Dec-19,Charged Off,n,debt_consolidation,13.67,0,Dec-93,0,8,18,0.0,312.68,128.3,0.0,0.0,0.0,Mar-20,104.3,Jan-22,0.0,1,INDIVIDUAL
9765080,10000,36.0,7.9,A,A4,2 years,MORTGAGE,48000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,20.15,0,Aug-97,2,16,49,0.0,11101.8,1101.8,0.0,0.0,0.0,Nov-21,4217.78,Jan-22,0.0,1,INDIVIDUAL
9764819,11000,36.0,13.98,C,C1,10+ years,OWN,47000.0,Verified,Dec-19,Current,n,debt_consolidation,25.66,0,Mar-03,0,15,32,4187.0,9019.4,2206.4,0.0,0.0,0.0,Dec-21,375.85,Jan-22,0.0,1,INDIVIDUAL
9764791,10500,36.0,11.99,B,B3,1 year,MORTGAGE,44800.0,Source Verified,Dec-19,Current,n,debt_consolidation,21.82,0,Apr-99,0,12,18,3924.63,8368.98,1793.61,0.0,0.0,0.0,Dec-21,348.71,Jan-22,0.0,1,INDIVIDUAL
9764748,9000,36.0,10.99,B,B2,3 years,MORTGAGE,71720.0,Not Verified,Dec-19,Fully Paid,n,credit_card,13.29,0,May-05,1,11,17,0.0,9177.62,177.63,0.0,0.0,0.0,May-20,249.18,May-20,0.0,1,INDIVIDUAL
9764700,7550,36.0,16.24,C,C5,10+ years,RENT,45000.0,Source Verified,Dec-19,Current,n,other,29.84,0,Oct-94,2,8,24,2931.8,6391.64,1773.44,0.0,0.0,0.0,Dec-21,266.34,Jan-22,0.0,1,INDIVIDUAL
9764603,10000,36.0,6.03,A,A1,< 1 year,MORTGAGE,90000.0,Not Verified,Dec-19,Current,n,credit_card,11.96,0,Dec-91,0,18,28,3535.6,7304.64,840.24,0.0,0.0,0.0,Dec-21,304.36,Jan-22,0.0,1,INDIVIDUAL
9756660,7000,36.0,9.67,B,B1,10+ years,MORTGAGE,65000.0,Not Verified,Dec-19,Current,n,credit_card,13.05,0,Jan-86,1,13,38,2357.79,5618.83,976.62,0.0,0.0,0.0,Jan-22,224.79,Jan-22,0.0,1,INDIVIDUAL
9756577,15000,36.0,8.9,A,A5,6 years,MORTGAGE,85000.0,Not Verified,Dec-19,Current,n,credit_card,9.43,0,May-07,1,13,23,5014.54,11906.0,1920.54,0.0,0.0,0.0,Jan-22,476.3,Jan-22,0.0,1,INDIVIDUAL
9756210,8500,36.0,13.507328482328484,B,B1,1 year,MORTGAGE,125000.0,Source Verified,Dec-19,Current,n,debt_consolidation,16.5,0,May-89,1,9,29,3110.95,6549.86,1160.81,0.0,0.0,0.0,Dec-21,272.96,Jan-22,0.0,1,INDIVIDUAL
9756195,1225,36.0,17.57,D,D2,6 years,MORTGAGE,32625.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,10.85,0,Feb-08,0,6,8,0.0,1372.03673455,147.04,0.0,0.0,0.0,Sep-20,1020.18,Oct-20,0.0,1,INDIVIDUAL
9756036,14000,36.0,13.507328482328484,B,B5,8 years,RENT,55000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,10.6,0,Dec-88,1,9,25,0.0,16330.1239642,2330.12,0.0,0.0,0.0,Jun-21,8254.82,Jan-22,0.0,1,INDIVIDUAL
9755973,8000,36.0,12.85,B,B4,< 1 year,RENT,80000.0,Not Verified,Dec-19,Charged Off,n,other,23.57,0,Sep-00,0,19,38,0.0,1344.72,408.44,0.0,0.0,0.0,May-20,268.98,Jan-22,0.0,1,INDIVIDUAL
9755942,18000,36.0,8.9,A,A5,10+ years,OWN,60000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,22.76,0,Apr-93,0,9,34,0.0,20269.5000064,2269.5,0.0,0.0,0.0,Dec-21,7123.62,Dec-21,0.0,1,INDIVIDUAL
9755936,13750,36.0,14.98,C,C3,10+ years,MORTGAGE,85000.0,Verified,Dec-19,Current,n,debt_consolidation,18.61,0,May-96,2,8,31,603.57,15186.02,2039.59,0.0,0.0,0.0,Dec-21,476.52,Jan-22,0.0,1,INDIVIDUAL
9755729,10000,36.0,13.53,B,B5,10+ years,MORTGAGE,60000.0,Verified,Dec-19,Current,n,credit_card,23.88,0,May-96,1,10,18,3493.66,8487.5,1981.16,0.0,0.0,0.0,Jan-22,339.5,Jan-22,0.0,1,INDIVIDUAL
9755584,3300,36.0,18.25,D,D3,10+ years,MORTGAGE,29222.0,Not Verified,Dec-19,Current,n,home_improvement,9.61,0,Jan-06,0,6,7,1204.45,2992.5,896.95,0.0,0.0,0.0,Jan-22,119.72,Jan-22,0.0,1,INDIVIDUAL
9755542,9200,36.0,7.9,A,A4,3 years,OWN,80000.0,Not Verified,Dec-19,Fully Paid,n,credit_card,15.87,0,Jul-89,0,16,39,0.0,9973.98,773.98,0.0,0.0,0.0,Mar-21,5943.66,Oct-21,0.0,1,INDIVIDUAL
9755428,23150,36.0,7.9,A,A4,10+ years,MORTGAGE,120000.0,Source Verified,Dec-19,Charged Off,n,debt_consolidation,8.31,0,Jul-86,0,7,21,0.0,11588.4,1972.11,0.0,0.0,0.0,Apr-21,724.37,Apr-21,0.0,1,INDIVIDUAL
9755254,10000,36.0,9.67,B,B1,4 years,MORTGAGE,35000.0,Not Verified,Dec-19,Default,n,moving,12.59,0,Jan-06,0,11,14,4802.34,6422.6,1224.94,0.0,0.0,0.0,Aug-21,321.13,Jan-22,0.0,1,INDIVIDUAL
9755229,6500,36.0,8.9,A,A5,10+ years,MORTGAGE,105000.0,Source Verified,Dec-19,Current,n,major_purchase,0.69,0,Jun-88,1,6,12,2362.05,4952.58,814.63,0.0,0.0,0.0,Jan-22,206.4,Jan-22,0.0,1,INDIVIDUAL
9755221,8000,36.0,8.9,A,A5,5 years,MORTGAGE,60000.0,Verified,Dec-19,Current,n,debt_consolidation,18.0,0,Sep-03,2,8,32,2673.71,6350.75,1024.46,0.0,0.0,0.0,Jan-22,254.03,Jan-22,0.0,1,INDIVIDUAL
9755117,7000,36.0,6.62,A,A2,4 years,OWN,46000.0,Not Verified,Dec-19,Current,n,credit_card,22.49,0,Oct-07,0,11,15,2118.03,5523.25,641.28,0.0,0.0,0.0,Jan-22,214.93,Jan-22,0.0,1,INDIVIDUAL
9755076,8000,36.0,20.5,E,E1,< 1 year,RENT,24000.0,Not Verified,Dec-19,Current,n,credit_card,17.85,0,Feb-05,0,15,27,3223.08,7184.34,2407.42,0.0,0.0,0.0,Dec-21,299.36,Jan-22,0.0,1,INDIVIDUAL
9755056,8000,36.0,12.85,B,B4,3 years,MORTGAGE,60000.0,Not Verified,Dec-19,Current,n,debt_consolidation,17.74,0,Jul-02,0,13,19,2777.06,6724.34,1501.4,0.0,0.0,0.0,Jan-22,268.98,Jan-22,0.0,1,INDIVIDUAL
9755006,3000,36.0,8.9,A,A5,1 year,MORTGAGE,36000.0,Source Verified,Dec-19,Current,n,home_improvement,11.03,0,Oct-03,0,4,15,1003.05,2381.02,384.07,0.0,0.0,0.0,Jan-22,95.26,Jan-22,0.0,1,INDIVIDUAL
9754886,7200,36.0,8.9,A,A5,3 years,RENT,60500.0,Source Verified,Dec-19,Fully Paid,n,debt_consolidation,25.13,0,Nov-97,0,10,17,0.0,7869.92,669.92,0.0,0.0,0.0,Mar-21,4669.1,Apr-21,0.0,1,INDIVIDUAL
9754838,12000,36.0,16.24,C,C5,6 years,RENT,45000.0,Verified,Dec-19,Current,n,credit_card,17.2,0,Dec-79,1,7,10,4659.67,10159.37,2819.04,0.0,0.0,0.0,Jan-22,423.31,Jan-22,0.0,1,INDIVIDUAL
9754743,14000,36.0,7.62,A,A3,4 years,RENT,85000.0,Not Verified,Dec-19,Fully Paid,n,credit_card,10.93,0,Nov-03,0,5,7,0.0,15247.73,1247.73,0.0,0.0,0.0,May-21,8267.57,Jan-22,0.0,1,INDIVIDUAL
